timestamp,open,high,low,close,volume
2026-01-04 09:00:00,90.828224,91.274726,90.473802,90.919945,2960.454695
2026-01-04 10:00:00,90.919945,91.127508,89.781171,89.986603,6152.541702
2026-01-04 11:00:00,89.986603,91.198793,89.267599,90.475879,3018.388790
2026-01-04 12:00:00,90.475879,91.134540,90.357788,91.015744,2150.505118
2026-01-04 13:00:00,91.015744,91.325041,89.900057,90.206604,6398.804153
2026-01-04 14:00:00,90.206604,90.726490,90.097222,90.616611,3129.233422
2026-01-04 15:00:00,90.616611,91.078765,90.227441,90.689283,3566.986614
2026-01-04 16:00:00,90.689283,91.807345,90.194550,91.309230,3411.398361
2026-01-04 17:00:00,91.309230,92.501734,90.665253,91.853915,3426.783634
2026-01-04 18:00:00,91.853915,92.296787,91.427882,91.870677,3145.296562
2026-01-04 19:00:00,91.870677,92.379894,91.086304,91.593988,1944.922619
2026-01-04 20:00:00,91.593988,92.635324,91.247851,92.286569,3762.885448
2026-01-04 21:00:00,92.286569,93.044781,91.784398,92.541224,7804.311162
2026-01-04 22:00:00,92.541224,93.048549,90.966633,91.468074,4811.937312
2026-01-04 23:00:00,91.468074,92.094715,90.468935,91.093007,3971.610429
2026-01-05 00:00:00,91.093007,91.239140,90.618559,90.764164,3100.256028
2026-01-05 01:00:00,90.764164,91.107296,90.254158,90.596656,2402.697175
2026-01-05 02:00:00,90.596656,92.443465,90.446538,92.290540,2655.536177
2026-01-05 03:00:00,92.290540,92.588105,91.738662,92.035405,2668.265481
2026-01-05 04:00:00,92.035405,92.594233,91.852549,92.410632,2329.195575
2026-01-05 05:00:00,92.410632,93.975552,92.105177,93.665948,5962.461775
2026-01-05 06:00:00,93.665948,94.575138,93.160601,94.067624,3614.657340
2026-01-05 07:00:00,94.067624,94.978926,93.507571,94.416793,2788.549153
2026-01-05 08:00:00,94.416793,95.846734,94.000656,95.426147,3449.349386
2026-01-05 09:00:00,95.426147,95.861895,95.165521,95.600792,6267.015118
2026-01-05 10:00:00,95.600792,96.075243,95.293162,95.767077,4616.395523
2026-01-05 11:00:00,95.767077,96.455971,95.632165,96.320279,5409.027792
2026-01-05 12:00:00,96.320279,97.150721,95.833782,96.662496,2812.858449
2026-01-05 13:00:00,96.662496,96.942183,95.883604,96.161842,2245.070489
2026-01-05 14:00:00,96.161842,96.709029,94.750676,95.292919,3842.190360
2026-01-05 15:00:00,95.292919,95.516193,95.007206,95.230334,4106.104949
2026-01-05 16:00:00,95.230334,96.591160,94.967650,96.325455,4957.253536
2026-01-05 17:00:00,96.325455,96.427038,96.073754,96.175177,2282.369464
2026-01-05 18:00:00,96.175177,97.675640,95.592186,97.087121,3278.236801
2026-01-05 19:00:00,97.087121,98.040464,96.481281,97.432470,6515.062673
2026-01-05 20:00:00,97.432470,98.027632,96.622454,97.216295,2183.869905
2026-01-05 21:00:00,97.216295,97.809954,94.632019,95.213447,3173.407974
2026-01-05 22:00:00,95.213447,95.679241,94.941405,95.406647,3294.302914
2026-01-05 23:00:00,95.406647,95.615072,95.011289,95.219304,2462.023989
2026-01-06 00:00:00,95.219304,95.877112,93.381776,94.031378,5104.442253
2026-01-06 01:00:00,94.031378,95.059889,93.416998,94.442820,3418.303264
2026-01-06 02:00:00,94.442820,94.914838,93.975227,94.447223,2266.801167
2026-01-06 03:00:00,94.447223,95.432453,93.771686,94.754716,2698.684003
2026-01-06 04:00:00,94.754716,95.505539,93.573842,94.321230,2789.385799
2026-01-06 05:00:00,94.321230,94.999928,93.819652,94.497414,6700.799801
2026-01-06 06:00:00,94.497414,94.610659,94.051030,94.163875,3216.525771
2026-01-06 07:00:00,94.163875,95.505564,93.656068,94.993284,2882.087819
2026-01-06 08:00:00,94.993284,95.248161,94.856879,95.111586,5930.725167
2026-01-06 09:00:00,95.111586,95.269221,93.917981,94.073896,4067.840341
2026-01-06 10:00:00,94.073896,94.858303,93.475658,94.258889,8232.654031
2026-01-06 11:00:00,94.258889,94.866262,93.726536,94.333489,3059.918728
2026-01-06 12:00:00,94.333489,95.039347,93.498743,94.203629,1928.607541
2026-01-06 13:00:00,94.203629,94.612068,92.811103,93.215257,6063.655350
2026-01-06 14:00:00,93.215257,94.287665,92.962051,94.032241,3085.260684
2026-01-06 15:00:00,94.032241,94.334411,93.206390,93.506872,3673.100502
2026-01-06 16:00:00,93.506872,95.282523,92.953514,94.721975,3470.844286
2026-01-06 17:00:00,94.721975,94.854088,94.115311,94.246761,2924.471293
2026-01-06 18:00:00,94.246761,95.005360,93.536586,94.294822,4765.745155
2026-01-06 19:00:00,94.294822,94.844015,93.735459,94.284591,2819.408789
2026-01-06 20:00:00,94.284591,94.949896,93.757755,94.422290,4277.159646
2026-01-06 21:00:00,94.422290,97.055898,93.843359,96.464445,3324.843184
2026-01-06 22:00:00,96.464445,96.837352,95.733181,96.104697,4557.341648
2026-01-06 23:00:00,96.104697,98.374814,95.474019,97.733447,7083.079343
2026-01-07 00:00:00,97.733447,98.578922,97.402947,98.246685,3908.243061
2026-01-07 01:00:00,98.246685,98.984960,96.992008,97.726372,3268.159822
2026-01-07 02:00:00,97.726372,99.355668,97.114646,98.737611,9587.972913
2026-01-07 03:00:00,98.737611,99.568915,98.598541,99.428872,7121.861472
2026-01-07 04:00:00,99.428872,100.555423,99.092132,100.216017,3504.430027
2026-01-07 05:00:00,100.216017,100.655448,98.742127,99.177002,5114.614862
2026-01-07 06:00:00,99.177002,100.049762,98.730792,99.601641,4304.900151
2026-01-07 07:00:00,99.601641,100.007026,98.902069,99.306251,3437.219781
2026-01-07 08:00:00,99.306251,99.530595,98.994028,99.218173,2733.182121
2026-01-07 09:00:00,99.218173,99.413951,98.943044,99.138665,3876.659671
2026-01-07 10:00:00,99.138665,99.782476,98.552247,99.195721,2461.031119
2026-01-07 11:00:00,99.195721,100.980033,98.713016,100.491025,6371.491627
2026-01-07 12:00:00,100.491025,101.466136,99.847927,100.820927,6679.007623
2026-01-07 13:00:00,100.820927,101.085096,99.108404,99.368768,2799.294780
2026-01-07 14:00:00,99.368768,100.644124,99.117248,100.390020,2941.910404
2026-01-07 15:00:00,100.390020,101.080038,99.796098,100.485551,2396.819519
2026-01-07 16:00:00,100.485551,101.293361,99.809561,100.616490,5840.419226
2026-01-07 17:00:00,100.616490,100.745470,99.054496,99.181636,3808.202492
2026-01-07 18:00:00,99.181636,100.290732,98.417751,99.524208,2508.666272
2026-01-07 19:00:00,99.524208,100.111734,98.567179,99.152511,3273.296014
2026-01-07 20:00:00,99.152511,100.605651,98.490522,99.938415,5246.888552
2026-01-07 21:00:00,99.938415,100.933735,99.335952,100.328918,4139.273062
2026-01-07 22:00:00,100.328918,101.516246,99.836794,101.020728,5532.326711
2026-01-07 23:00:00,101.020728,101.145617,100.620325,100.744873,1703.268018
2026-01-08 00:00:00,100.744873,101.057491,98.997898,99.306052,4164.725691
2026-01-08 01:00:00,99.306052,100.407484,99.004710,100.103721,4343.144299
2026-01-08 02:00:00,100.103721,100.647131,99.923273,100.466030,4202.841167
2026-01-08 03:00:00,100.466030,100.606028,100.086042,100.225706,4092.000128
2026-01-08 04:00:00,100.225706,100.588913,99.443308,99.804990,3075.042593
2026-01-08 05:00:00,99.804990,99.951781,98.979369,99.125160,3439.995849
2026-01-08 06:00:00,99.125160,99.454073,97.437323,97.761712,2805.253465
2026-01-08 07:00:00,97.761712,97.976779,96.656459,96.869564,2295.051453
2026-01-08 08:00:00,96.869564,97.120174,96.588921,96.839452,6427.387541
2026-01-08 09:00:00,96.839452,98.768200,96.198636,98.118918,2778.820438
2026-01-08 10:00:00,98.118918,98.945357,97.675181,98.499898,3003.246118
2026-01-08 11:00:00,98.499898,100.360725,97.944056,99.797560,1252.307456
2026-01-08 12:00:00,99.797560,100.010017,98.808537,99.019337,4627.081288
2026-01-08 13:00:00,99.019337,100.283781,98.782857,100.044852,3364.141019
2026-01-08 14:00:00,100.044852,100.578252,99.205522,99.737281,3002.371025
2026-01-08 15:00:00,99.737281,101.563596,99.120503,100.939384,3341.358713
2026-01-08 16:00:00,100.939384,102.642896,100.265027,101.961709,3278.455622
2026-01-08 17:00:00,101.961709,102.576490,101.401576,102.016059,2798.856084
2026-01-08 18:00:00,102.016059,102.695648,101.472551,102.151419,2838.770658
2026-01-08 19:00:00,102.151419,103.284222,102.045236,103.176972,4286.796629
2026-01-08 20:00:00,103.176972,103.731734,101.996477,102.547856,5120.089497
2026-01-08 21:00:00,102.547856,103.121967,100.249502,100.813905,5375.110435
2026-01-08 22:00:00,100.813905,101.906025,100.410920,101.500297,3746.430528
2026-01-08 23:00:00,101.500297,103.478497,101.335822,103.311087,5657.479461
2026-01-09 00:00:00,103.311087,103.997072,101.105356,101.781182,5440.899251
2026-01-09 01:00:00,101.781182,102.096818,101.662111,101.977518,5840.350335
2026-01-09 02:00:00,101.977518,102.776637,100.251100,101.042896,5205.399506
2026-01-09 03:00:00,101.042896,101.761863,100.116457,100.833937,2218.218464
2026-01-09 04:00:00,100.833937,101.303670,99.589369,100.055475,3799.699107
2026-01-09 05:00:00,100.055475,101.513017,99.331178,100.783450,4280.620203
2026-01-09 06:00:00,100.783450,100.957683,100.196414,100.369932,6377.489183
2026-01-09 07:00:00,100.369932,100.801029,99.809720,100.240260,3156.663743
2026-01-09 08:00:00,100.240260,100.957467,98.688570,99.399764,4394.843267
2026-01-09 09:00:00,99.399764,100.321637,99.089301,100.009270,3961.984334
2026-01-09 10:00:00,100.009270,100.560473,99.077971,99.627068,2149.564090
2026-01-09 11:00:00,99.627068,100.082811,98.896308,99.350788,3075.669845
2026-01-09 12:00:00,99.350788,99.957653,98.708896,99.315546,2536.555657
2026-01-09 13:00:00,99.315546,99.683600,97.829406,98.193302,7678.232030
2026-01-09 14:00:00,98.193302,98.770445,97.624383,98.201478,4348.797224
2026-01-09 15:00:00,98.201478,98.474666,96.697767,96.967522,5679.532214
2026-01-09 16:00:00,96.967522,97.539615,96.251443,96.822681,4338.831545
2026-01-09 17:00:00,96.822681,97.466796,96.033635,96.676779,4567.450215
2026-01-09 18:00:00,96.676779,97.070830,95.998834,96.391722,5668.340808
2026-01-09 19:00:00,96.391722,96.568865,96.084909,96.261812,3117.378452
2026-01-09 20:00:00,96.261812,96.692818,95.338986,95.767779,2582.287433
2026-01-09 21:00:00,95.767779,96.650980,95.302760,96.183940,2766.421235
2026-01-09 22:00:00,96.183940,96.498673,95.890692,96.205359,5404.379667
2026-01-09 23:00:00,96.205359,96.376447,95.696632,95.867118,3795.730778
2026-01-10 00:00:00,95.867118,96.098975,95.483914,95.715403,2786.992741
2026-01-10 01:00:00,95.715403,96.124667,94.815011,95.222166,2357.652108
2026-01-10 02:00:00,95.222166,95.780705,94.590761,95.148870,3012.540880
2026-01-10 03:00:00,95.148870,95.778174,94.306481,94.934366,4228.528811
2026-01-10 04:00:00,94.934366,95.211375,93.326167,93.599281,3696.828706
2026-01-10 05:00:00,93.599281,95.339090,93.131350,94.864832,3003.642958
2026-01-10 06:00:00,94.864832,95.579061,93.839493,94.551362,2579.786904
2026-01-10 07:00:00,94.551362,95.022146,93.599975,94.068354,3133.288372
2026-01-10 08:00:00,94.068354,94.460443,93.926580,94.318292,6275.475813
2026-01-10 09:00:00,94.318292,94.444934,92.653576,92.778149,8651.072770
2026-01-10 10:00:00,92.778149,93.482422,91.804247,92.506457,4031.290798
2026-01-10 11:00:00,92.506457,92.963243,92.300394,92.756623,6476.066318
2026-01-10 12:00:00,92.756623,93.118912,92.221924,92.583536,3887.867384
2026-01-10 13:00:00,92.583536,93.106398,92.131447,92.653965,2371.564776
2026-01-10 14:00:00,92.653965,93.009758,91.993548,92.348167,3304.944200
2026-01-10 15:00:00,92.348167,92.606376,91.841779,92.099292,2394.070856
2026-01-10 16:00:00,92.099292,92.783466,91.408086,92.092208,4174.338902
2026-01-10 17:00:00,92.092208,92.933522,91.386703,92.226985,3799.515003
2026-01-10 18:00:00,92.226985,92.658228,91.017673,91.445261,1768.811493
2026-01-10 19:00:00,91.445261,92.375551,90.743857,91.672405,2580.339983
2026-01-10 20:00:00,91.672405,92.215113,91.371766,91.913683,6831.455242
2026-01-10 21:00:00,91.913683,92.159925,91.237530,91.482617,2996.928467
2026-01-10 22:00:00,91.482617,91.919638,90.651836,91.086967,3852.846093
2026-01-10 23:00:00,91.086967,91.924222,90.358538,91.194930,3196.987040
2026-01-11 00:00:00,91.194930,92.282416,90.984785,92.070255,2721.432681
2026-01-11 01:00:00,92.070255,93.385445,91.587080,92.897928,4011.813113
2026-01-11 02:00:00,92.897928,93.379595,91.825988,92.304578,3039.150859
2026-01-11 03:00:00,92.304578,92.895598,91.339550,91.928160,2869.144981
2026-01-11 04:00:00,91.928160,92.328760,91.139344,91.538245,3467.836792
2026-01-11 05:00:00,91.538245,92.393421,90.986863,91.840220,1804.001270
2026-01-11 06:00:00,91.840220,92.465530,91.119857,91.744516,1932.607076
2026-01-11 07:00:00,91.744516,92.331759,91.414235,92.000556,1843.614545
2026-01-11 08:00:00,92.000556,93.666016,91.285116,92.943246,5357.423430
2026-01-11 09:00:00,92.943246,93.605603,92.460978,93.122406,4260.508963
2026-01-11 10:00:00,93.122406,93.851756,92.710666,93.438619,3600.618819
2026-01-11 11:00:00,93.438619,93.960049,93.189786,93.710493,4214.512260
2026-01-11 12:00:00,93.710493,94.055763,92.805446,93.148646,4669.160634
2026-01-11 13:00:00,93.148646,93.662493,92.526856,93.040104,1508.634265
2026-01-11 14:00:00,93.040104,93.460774,92.449860,92.869760,1858.599247
2026-01-11 15:00:00,92.869760,93.118455,92.245129,92.492815,3778.171598
2026-01-11 16:00:00,92.492815,94.106236,92.009645,93.617193,5106.273394
2026-01-11 17:00:00,93.617193,94.578800,93.077755,94.036943,4547.773640
2026-01-11 18:00:00,94.036943,94.433705,91.644918,92.033226,2158.856162
2026-01-11 19:00:00,92.033226,92.308678,91.155166,91.428809,3528.963841
2026-01-11 20:00:00,91.428809,91.822558,90.957275,91.350687,4883.405129
2026-01-11 21:00:00,91.350687,91.592897,91.098582,91.340765,3505.176138
2026-01-11 22:00:00,91.340765,91.712577,90.363113,90.732449,2802.905444
2026-01-11 23:00:00,90.732449,91.429332,89.791153,90.486144,2904.233367
2026-01-12 00:00:00,90.486144,90.727950,89.951836,90.192859,5225.601406
2026-01-12 01:00:00,90.192859,90.721003,89.318872,89.844979,2198.718664
2026-01-12 02:00:00,89.844979,90.501937,89.634896,90.290811,2858.433704
2026-01-12 03:00:00,90.290811,90.969645,89.566332,90.244820,5011.044950
2026-01-12 04:00:00,90.244820,90.475955,89.596854,89.826918,2730.220740
2026-01-12 05:00:00,89.826918,89.979980,89.453811,89.606497,1320.270101
2026-01-12 06:00:00,89.606497,90.236697,88.965085,89.595205,4089.139188
2026-01-12 07:00:00,89.595205,90.249555,88.153640,88.802198,3155.300226
2026-01-12 08:00:00,88.802198,88.976454,88.230756,88.404230,2070.661692
2026-01-12 09:00:00,88.404230,89.495717,87.737743,88.826049,2210.699322
2026-01-12 10:00:00,88.826049,89.690680,88.668084,89.531460,4344.694601
2026-01-12 11:00:00,89.531460,89.968144,87.428913,87.857432,4801.077737
2026-01-12 12:00:00,87.857432,90.238490,87.228822,89.597430,2393.610877
2026-01-12 13:00:00,89.597430,89.718617,89.034193,89.154782,4236.341845
2026-01-12 14:00:00,89.154782,90.346300,88.551537,89.739101,3193.623872
2026-01-12 15:00:00,89.739101,90.436664,88.087353,88.777440,3622.707980
2026-01-12 16:00:00,88.777440,89.597462,88.473541,89.291802,4776.806373
2026-01-12 17:00:00,89.291802,89.954352,88.670152,89.332420,2071.522833
2026-01-12 18:00:00,89.332420,89.694104,88.935977,89.297519,2921.347802
2026-01-12 19:00:00,89.297519,89.900040,88.504438,89.105664,10699.316675
2026-01-12 20:00:00,89.105664,89.579276,88.475027,88.947800,2290.666693
2026-01-12 21:00:00,88.947800,89.751641,88.693709,89.495984,3862.913043
2026-01-12 22:00:00,89.495984,90.067973,88.410824,88.979512,2425.074897
2026-01-12 23:00:00,88.979512,89.513889,88.286945,88.820365,4882.602653
2026-01-13 00:00:00,88.820365,88.951809,88.431331,88.562393,4229.657655
2026-01-13 01:00:00,88.562393,89.174279,86.829108,87.433192,2766.837023
2026-01-13 02:00:00,87.433192,87.992846,86.961328,87.520511,3573.876715
2026-01-13 03:00:00,87.520511,87.703141,87.332534,87.515153,4361.416348
2026-01-13 04:00:00,87.515153,87.835981,86.881104,87.200779,5628.875648
2026-01-13 05:00:00,87.200779,87.599590,85.878671,86.273239,4287.270610
2026-01-13 06:00:00,86.273239,86.914464,85.414295,86.053890,5832.961834
2026-01-13 07:00:00,86.053890,86.390712,85.626680,85.963148,4001.782422
2026-01-13 08:00:00,85.963148,86.364720,85.576117,85.977624,5473.074542
2026-01-13 09:00:00,85.977624,86.474624,85.537817,86.034526,4259.277635
2026-01-13 10:00:00,86.034526,86.278786,84.992043,85.234030,3895.836607
2026-01-13 11:00:00,85.234030,86.637940,84.557025,85.955207,4441.897550
2026-01-13 12:00:00,85.955207,87.197054,85.286663,86.524085,4449.322280
2026-01-13 13:00:00,86.524085,87.651323,85.970645,87.094236,3813.764484
2026-01-13 14:00:00,87.094236,87.948300,86.590252,87.442302,2563.426280
2026-01-13 15:00:00,87.442302,89.025911,86.814053,88.390848,3334.474160
2026-01-13 16:00:00,88.390848,89.513009,87.813734,88.932361,5568.481040
2026-01-13 17:00:00,88.932361,90.042590,88.653732,89.761364,3762.276497
2026-01-13 18:00:00,89.761364,90.238260,89.542900,90.019170,2755.130110
2026-01-13 19:00:00,90.019170,90.582565,89.584132,90.146910,3152.088522
2026-01-13 20:00:00,90.146910,91.029116,89.748056,90.628133,5605.034058
2026-01-13 21:00:00,90.628133,91.181526,89.592425,90.142855,2222.199404
2026-01-13 22:00:00,90.142855,90.419439,89.726381,90.002535,2088.898894
2026-01-13 23:00:00,90.002535,90.398463,89.779173,90.174674,2819.368175
2026-01-14 00:00:00,90.174674,90.784865,89.166412,89.773892,2629.572587
2026-01-14 01:00:00,89.773892,89.965957,87.868640,88.057032,5038.512589
2026-01-14 02:00:00,88.057032,88.665940,87.062511,87.668734,3957.264670
2026-01-14 03:00:00,87.668734,88.344690,86.498948,87.171067,4528.350839
2026-01-14 04:00:00,87.171067,88.030087,86.937656,87.795006,3192.375918
2026-01-14 05:00:00,87.795006,87.915636,86.367513,86.486345,4704.978665
2026-01-14 06:00:00,86.486345,86.900856,85.564568,85.976636,3438.744522
2026-01-14 07:00:00,85.976636,87.250654,85.827455,87.099524,2571.080655
2026-01-14 08:00:00,87.099524,87.264090,85.325711,85.487230,2695.001797
2026-01-14 09:00:00,85.487230,85.789489,85.017778,85.319444,4491.772272
2026-01-14 10:00:00,85.319444,85.850477,84.371524,84.899946,4377.524628
2026-01-14 11:00:00,84.899946,85.107931,83.553432,83.758621,2910.808132
2026-01-14 12:00:00,83.758621,83.968916,83.569931,83.780176,5101.205946
2026-01-14 13:00:00,83.780176,84.172060,82.815008,83.204198,4253.573655
2026-01-14 14:00:00,83.204198,83.613021,81.038068,81.438213,3231.792060
2026-01-14 15:00:00,81.438213,81.795063,80.701850,81.057029,2377.181094
2026-01-14 16:00:00,81.057029,81.696304,79.568709,80.201234,5910.342953
2026-01-14 17:00:00,80.201234,81.202177,79.913178,80.911569,4079.612948
2026-01-14 18:00:00,80.911569,81.568977,80.277204,80.934432,4861.863056
2026-01-14 19:00:00,80.934432,81.495831,79.677678,80.234219,2650.266975
2026-01-14 20:00:00,80.234219,80.957905,79.656223,80.378867,4003.065568
2026-01-14 21:00:00,80.378867,82.248696,79.767388,81.627716,4940.367581
2026-01-14 22:00:00,81.627716,82.146711,80.289192,80.802943,3920.576458
2026-01-14 23:00:00,80.802943,81.251979,79.720991,80.166490,3615.697339
2026-01-15 00:00:00,80.166490,80.453687,79.825638,80.112643,2390.281273
2026-01-15 01:00:00,80.112643,80.780809,79.486953,80.154790,5663.677267
2026-01-15 02:00:00,80.154790,80.805564,79.623135,80.273125,4753.350022
2026-01-15 03:00:00,80.273125,80.890837,78.711488,79.321881,2882.671834
2026-01-15 04:00:00,79.321881,79.886743,78.834651,79.399039,1942.277809
2026-01-15 05:00:00,79.399039,79.728870,78.340903,78.667695,5295.619136
2026-01-15 06:00:00,78.667695,79.075402,77.781913,78.187129,2504.702427
2026-01-15 07:00:00,78.187129,78.894508,78.060224,78.766663,3291.195210
2026-01-15 08:00:00,78.766663,79.231080,77.855573,78.317341,3438.332188
2026-01-15 09:00:00,78.317341,78.942895,78.076242,78.700616,7867.653625
2026-01-15 10:00:00,78.700616,79.159070,78.041415,78.498692,4245.651320
2026-01-15 11:00:00,78.498692,78.791183,78.315562,78.607798,6591.716009
2026-01-15 12:00:00,78.607798,79.180023,78.138473,78.710087,4127.516130
2026-01-15 13:00:00,78.710087,79.639103,78.193128,79.119455,2788.737366
2026-01-15 14:00:00,79.119455,79.788716,78.922468,79.590555,5548.323736
2026-01-15 15:00:00,79.590555,79.991260,78.730132,79.128510,7533.984439
2026-01-15 16:00:00,79.128510,80.730632,78.597887,80.192872,3116.408859
2026-01-15 17:00:00,80.192872,81.051621,79.733684,80.590159,3112.386921
2026-01-15 18:00:00,80.590159,81.703448,80.108154,81.217690,5539.226748
2026-01-15 19:00:00,81.217690,81.972943,81.122779,81.877261,7221.417853
2026-01-15 20:00:00,81.877261,82.095907,81.363558,81.581414,3241.822256
2026-01-15 21:00:00,81.581414,81.959423,81.178283,81.556175,2937.631005
